text,label
"Men jeg forstod på ministerens svar, at det står i direkte modstrid til det, som beskæftigelsesministeren har sagt til Børsen den 16. februar 2004, hvor han forklarer regeringens politik ud fra to grundpiller: Det er skattestoppet, og det er bremsen på væksten i den offentlige sektor.",0
Ved at indføre et  belastningsindeks kan vi tilskynde vejledere og brugere af  bekæmpelsesmidler til at bruge de til enhver tid mest  miljøvenlige midler.,0
"Har Venstre ikke  det politiske mod til at fremlægge et alternativ, eller har  man slet ikke noget alternativ?",1
Vi skal stoppe den socialpolitiske blindflyvning og i stedet udstyre borgerne med en række retskrav.,1
"Jeg  er da bange for, at ministeren er i alvorlig fare for at  blive beskyldt for fuldstændig passivitet i denne her sag.",1
"Hvordan oplever en handicappet, der sidder i kørestol,  at vi altid står op, når de taler med os?",0
"Jeg synes, at den redegørelse, vi har fået, er meget  visionær.",0
"Det retfærdige i, at de unge mennesker måske skal gå på pension, når de er 74 eller 75 år, er, at den forventede levetid på det tidspunkt vil være op imod 90 år.",1
Dansk Folkeparti ønsker at styrke incitamenterne til at spare op til pensionsformål.,0
"Lad mig starte med det, der vedrører det, jeg selv var inde på, nemlig den lille åbning, der er i ministerens høringsnotat, i forhold til at andre dele af vores pensionsbranche på et senere tidspunkt vil kunne komme ind under de her regler.",0
Vi kan derfor i princippet stille os positivt over for et arbejde for indførelse af en almindelig tillægspensionsordning.,0
"Når det er sagt, skal jeg ikke gentage, hvad andre  ordførere har været inde på om intentionerne i lovforslaget,  men blot sende det signal til ministeren, at vi også i Dansk  Folkeparti er noget betænkelige ved formandshvervet i  Patientklagenævnet.",1
"Vi vil sikre, at vi løser vores fælles udfordringer i fællesskab.",1
Vi vil trække penge fra deres landbrugsstøtte.,0
"Jeg vil bevæge mig ind på fem hovedområder, og det vil  jeg gøre, fordi der ser ud til at være den sammenhæng, at de,  der taber i den udvikling, der foregår i disse år, taber på  alle områder samtidig - og det sker vel at mærke i en  situation, hvor flertallet i samfundet generelt mærker en  ganske betydelig velstandsstigning i deres levevilkår: De  taber økonomisk, de taber beskæftigelsesmæssigt, de taber på  boligmarkedet, de taber på sundhedsområdet, og de taber i  alderdommen.",1
"For jeg mener, at Dansk Folkeparti har ramt rigtigt i at  sige, at der mangler penge til velfærdssektoren.",1
"Når den forudgående information og oplysning er gennemført og løsningerne er taget i brug, vil der være et naturligt behov hos virksomhederne for at få support.",0
"Jeg kan bare konstatere, at  under dette punkt på dagsordenen forærer regeringen  arvesølvet væk.",1
"Jeg tror, det er den følelse, som mest af alt kommer til  udtryk her i pensionisternes blad med overskriften: Jeg føler  mig til grin.",0
Vi har fremlagt en række konkrete forslag til bedre konkurrence i en række brancher.,0
De pårørende skal i muligt omfang inddrages i behandlingen.,1
"Vi ønsker et klart og markant dansk nej til euroen,  og mere og mere tyder da også på, at det lykkes.",1
"For folkepensionens vedkommende eksempelvis 52 ugekonti, hvoraf een bruges hver onsdag.",0
"Sådan som jeg ser det, er der altså åbenbart stor forskel på interessen for politiske partier.",0
"Det er altså potentielt en enorm energibesparelse, der ligger i at vælge og indkøbe det rigtige, når vi snakker computere, fjernsyn etc.",0
DERFOR  KOMMUNISTER  I det sidste tiår er der sat en række danmarksrekorder i produktionen.,0
"Derfor vil jeg gerne spørge fru Irene Simonsen, om ikke ordføreren en gang for alle kunne tage afstand f.eks. fra Dansk Folkepartis formand, som jo sagde til Jyllands-Posten den 20. april: »Jeg er enig i, at tørklæder er lige som hagekors symboler på ideologier, som ingen af os   kan fordrage.",1
"Men den gode udvikling trues nu af rød blok, som vil rulle fremskridtene tilbage.",1
"Der er mange mennesker, der gerne vil arbejde, men som slet og ret er for syge.",0
"Minimumsnormeringerne skal sikre, at der kommer ordentlige normeringer i alle vores daginstitutioner.",0
Socialdemokratiet og SF taler smukt om lønarbejdernes indflydelse på produktionen.,0
"Med lovforslaget lægges der også op til, at Told og Skat kan foretage beslaglæggelse af forretningers beholdninger af drikkevarer med en uregelmæssig pantmærkning.",0
"Det kan eksempelvis være supercykelstier eller cykelbyer, som eksempelvis Odense har haft succes med.",0
"Det er heller ikke nogen hemmelighed, at man andre steder i verden har legaliseret cannabis – både Holland og enkelte stater i USA bliver ofte nævnt i den sammenhæng.",0
"Hvorfor er det,  at fagforeninger, pensionskasser ikke skal have lov til at  give den mulighed?",0
"Ikke mindst, når vi samtidig skærer hårdt på vores udenrigstjeneste.",0
"I denne skrivelse blev det klart beskrevet, hvordan det så ud med hensyn til den nye opgave for den udvidede danske styrke i Afghanistan.",0
"Og jeg vil arbejde for, at vi under udvalgsbehandlingen får afklaret, om det ikke er muligt at gøre.",0
"Der er ingen grund til at være med i en konservativ nedskæringspagt, når vi har vundet et valg i Danmark på – med statsministerens ord – at ville vælge investeringsvejen og ikke nedskæringsvejen.",0
Det er ikke Schlüter's egne ideer.,0
"Det vil sige, at de ikke kommer med en hårdere straf, end hvad der er rimeligt i forhold til forseelsen.",1
"Jeg synes altså, det er en uskik, hvis regeringen nu  sammen med Dansk Folkeparti skal til at indføre den  tradition, at Folketinget skal til at afgøre videnskabelige  spørgsmål.",1
"Det er blot et spørgsmål  om, at regeringen forlader den ikkehøre- og ikkese-linje, som  den har valgt at indtage, og i stedet for begynder at  samarbejde med Folketinget og offentligheden om at få så stor  en åbenhed omkring de her spørgsmål, som det er muligt, og  som kan gennemføres i langt højere grad, end det er tilfældet  i dag, uden at nogle danske soldater af den grund kommer i  fare, eller der på anden vis opstår nogen som helst  problemer.",1
"Tidssvarende bygninger og faciliteter i sygehussektoren er således afgørende for høj kvalitet i behandlingen af patienterne og for, at medarbejderne kan bruge deres kompetencer bedst muligt.",0
"L 117, skyldes nok, at dette forslag er uden reelle  stridspunkter, men jeg skal da love for, at det er ændret  siden betænkningsafgivelsen den 16. marts 2000.",0
"Jeg synes, at de skoler og uddannelsesinstitutioner og  vejledere, som er under den fri ungdomsuddannelse, havde  fortjent ro om uddannelsen og havde fortjent, at vi her fra  Folketinget også anerkendte den store indsats, de yder, ved  at skabe et forlig, der sikrede roen på hele området i de  kommende år.",1
"Debatten  om videreuddannelsessystemet for voksne er lang og  kompliceret, så jeg vil her kun forholde mig til højskolernes  rolle heri.",0
"Et smalt EU fokuserer på at løse problemer, der i deres natur er grænseoverskridende.",0
"Derfor burde det offentlige hvert år afsætte et klækkeligt beløb til- uddannelse af kvinder, således at ufaglærte kvinder i al fald kan få en faglig uddannelse samtidig med at de får uddannelsesstøtte svarende til deres hidtidige løn, og at hjemmearbejdende kvinder uden uddannelse kan få den nødvendige støtte til at få en uddannelse eller nødvendige genopfriskningskurser.",1
"Det, der er lagt op til, er som nævnt en omlægning af  fagkonsulentordningen, og jeg har fuld tillid til, at  regeringens målsætning om først og fremmest at bevare den  nationale studentereksamen, når det er gymnasiet, vi taler  om, og også styrke kvaliteten og fagligheden i  undervisningen også kan efterleves med den omlægning, der er  lagt op til her.",1
Jacob Lund ikke sådan helt er enig i.,0
"Det vil så sige, at hvis jeg har en tom ejendom, så går Enhedslisten ikke ind for, at man skal trænge ind i den ejendom og bosætte sig der, og så kan jeg godt have min ejendom i fred uden at blive invaderet af folk fra Enhedslisten.",0
"Det kan godt være, at det er kompliceret -  jeg kan i hvert fald ikke selv svare på det, men jeg kan  stille spørgsmålet - og det kan være, at jeg, hvis  skatteministeren ikke besvarer spørgsmålet, vil have  forslaget tilbage i udvalget, for jeg har fået at vide, at  det, der står i § 11 under nr. 7, som vedrører havne,  lufthavne, gas-, vand- og fjernvarmeværker osv., osv., er  bestemmelser, der, som de er beskrevet her, ikke kan  gennemføres af Danmark, uden at man får det godkendt i  Europa-Kommissionen, fordi det kan være et problem i forhold  til konkurrencesituationen.",0
Men mit forhold til kulturministeren er også et andet end kulturministerens forhold til bestyrelsesformanden i Danmarks Radio.,0
"Det, som er hele pointen i det her, er, at man ville i  krig mod Saddam Hussein, fordi man påstod, at han var en fare  for omgivelserne.",1
"Sikkerhedspolitikken er ikke længere, hvad den har været.",0
"Mattias Tesfayes parti nedsatte jo en ekspertkommission, som sagde, at kommunerne kunne effektivisere 10 pct. af deres kommunale forbrug, hvis allesammen bare blev lige så effektive som de mest effektive kommuner.",0
"Søren Krarups parti mener, at kristendommen skal være et bærende fundament for det politiske lovforslag, der skal vedtages i Folketinget.",1
Der skal gribes effektivt ind overfor kriminelle asylansøgere.,0
"De borgerliges hykleri om at beskytte pensionsmidlerne, falder vi ikke for.",1
Det vil være en både økonomisk og sundhedsmæssig gevinst for Danmark.,0
"Kan man ikke støtte det indhold,  der ligger i forslaget til vedtagelse, på trods af at jeg  godt ved, at man er medforslagsstiller på en anden  vedtagelse?",1
"Sidste år lavede Erhvervs- og Vækstministeriet en analyse af, hvordan der kan skabes øget konkurrence på lodsområdet.",0
"Jeg vil gerne spørge fødevareministeren, hvorvidt fødevareministeren mener, det er rimeligt, at man har brugt 940.000 kr. af skatteborgernes penge på at få tre meget simple kostråd.",1
"De mange frie strejker viser, at arbejderklassen i sin kamp for rimelige levevilkår ser sig nødsaget til at sætte sig ud over fredspligten og andet fagligt juristeri.",1
Frit valg mellem offentlige og private løsninger  Der skal sikres borgerne et reelt frit valg mellem offentlige og private løsninger.,1
"Det er en privat sag, hvordan den sidste tid skal forløbe.",0
"Men netop  det her spørgsmål glædede det os, at der var et flertal for.",1
"Hverken det offentlige, organisationer eller de frie markedskræfter kan i sig selv skabe et værdifuldt samfund, højst nogle af forudsætningerne.",1
"Så her har vi måske ramt et af de områder, hvor jeg ikke har så meget imod at blive kaldt radikal.",1
"Det gælder både græsrodsnetværk, men særligt skal vi arbejde inden for rammerne af FN og dets specialiserede organisationer, og med regionale institutioner, som eksempelvis EU og Den Afrikanske Union.",0
"Samtidig vil Socialdemo  kratiet: arbejde for, at forhandlingerne om de europæiske mellemdistanceraketter genoptages hurtigst muligt.",0
"Man forhandler – det har fru Lone Møller også prøvet – og så kommer man ud med et resultat, der samlet set er, så man vil sige ja til det, uanset at ikke alle krav i de der gule mapper dernede er blevet opfyldt.",0
"Jeg tror også, at det er de to formål, der gør, at så mange patientforeninger er positive over for lovforslaget.",0
"Tværtimod fik jeg bekræftet til fulde, hvad der var  udgangspunktet for mit første spørgsmål, nemlig at da man  indgik ERM II-aftalen som afløsning for tidligere  valutaarrangementer, fremhævede man jo det vigtige i, at vi  havde den aftale, og at vi havde et sikkerhedsnet, som  ministeren nu også selv bruger.",0
"Hvis man altid tager gennemsnittet af alting, hvis man ser, hvor mange kommuner der er berørt af det her spørgsmål, kunne man jo godt sige, at det ikke er mange.",1
3 Arbejdet med en forenkling af pensionssystemet og de hertil knyttede sociale ordninger må sættes i gang igen.,1
"Meget bureaukratisk, og der laves ca.",0
Man gør det netop mere troværdigt ved individuelt at lave de variable hastighedsgrænser.,0
"Det synes jeg da er en ringe trøst for de mange, der har oplevet, at de har fået mere beskæftigelse og større omsætning inden for eksempelvis håndværkerfagene som en følge af det her.",0
Tre gange om året giver Folketinget (minus Z) dansk indfødsret (statsborgerskab) til 7-800 personer.,0
L 109 af 25. november 1977.,0
Sådan er det bare ikke i dagens EU-samarbejde.,0
Vi mener at arbejdernes egen organisering - uafhængig af både det fagretlige system og arbejdskøberne - er en forudsætning for at gennemføre kampen for socialismen.,1
"Til glæde for dem, der har råd til at spare op.",0
"Derfor ønsker vi, at samtykkekravet skal fremgå direkte af straffeloven.",1
"Det findes heldigvis, ikke mindst hos børn og  unge, men det skal understøttes af en mindre teknokratisk måde at debattere miljø på, hvilket  forudsætter iderigdom og politisk mod til at udstikke en anden kurs end den nuværende, som  hovedsageligt er kortsigtede lappeløsninger for at få en bredere folkelig opbakning.",1
